record_id,classification,evidence,n_methods,flag_iqr,flag_zscore,flag_if,if_score,flag_iqr_std,flag_zscore_std,flag_if_std,dbscan_noise,KMeans_Segment,CC_Utilization,Transaction_to_Balance_Ratio,Loan_to_Balance_Ratio,Account Balance,Credit Limit,Credit Card Balance,Transaction Type,Transaction Amount,Account Balance After Transaction,Anomaly
476,Risk Signal,saldo kartu 3.4× limit (jauh over-limit),2,True,True,False,0.657,True,True,True,True,Credit-Stressed / Over-Limit,3.365,0.054,29.61,659.44,1044.78,3516.03,Withdrawal,35.46,694.9,1
1014,Risk Signal,transaksi 14× saldo (tekanan likuiditas),2,True,True,False,0.656,True,True,True,True,Liquidity-Stressed / High-Leverage,0.537,13.534,25.811,285.74,8474.09,4551.51,Deposit,3867.14,-3581.4,1
3052,Risk Signal,transaksi 14× saldo (tekanan likuiditas),2,True,True,False,0.656,True,True,True,True,Liquidity-Stressed / High-Leverage,0.318,13.544,25.989,245.16,4921.8,1567.46,Withdrawal,3320.51,3565.67,1
4503,Risk Signal,pinjaman 103× saldo (leverage ekstrem),2,True,True,False,0.655,True,True,True,True,Liquidity-Stressed / High-Leverage,0.149,5.905,102.921,271.25,6964.3,1038.88,Withdrawal,1601.8,1873.05,1
3238,Risk Signal,pinjaman 131× saldo (leverage ekstrem),2,True,True,False,0.654,True,True,True,True,Liquidity-Stressed / High-Leverage,0.316,4.769,131.197,313.56,2041.22,644.88,Deposit,1495.47,-1181.91,1
318,Risk Signal,saldo kartu 3.5× limit (jauh over-limit),2,True,True,False,0.652,True,True,True,True,Credit-Stressed / Over-Limit,3.457,1.926,18.402,2468.98,1357.96,4694.62,Deposit,4756.31,7225.29,1
350,Risk Signal,saldo kartu 3.2× limit (jauh over-limit),2,True,True,False,0.651,True,True,True,True,Credit-Stressed / Over-Limit,3.233,2.415,18.41,1794.14,1492.79,4826.23,Withdrawal,4331.99,6126.13,1
4659,Risk Signal,pinjaman 133× saldo (leverage ekstrem),2,True,True,False,0.649,True,True,True,True,Liquidity-Stressed / High-Leverage,0.433,3.851,132.964,359.01,9451.77,4093.54,Withdrawal,1382.37,1741.38,1
1830,Risk Signal,transaksi 13× saldo (tekanan likuiditas),2,True,True,False,0.649,True,True,True,True,Liquidity-Stressed / High-Leverage,0.439,12.816,22.374,284.81,5903.85,2594.53,Transfer,3650.03,-3365.22,1
705,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.647,True,False,True,False,Liquidity-Stressed / High-Leverage,0.217,8.248,74.267,506.61,7685.19,1671.1,Withdrawal,4178.6,-3671.99,1
4805,Risk Signal,pinjaman 133× saldo (leverage ekstrem),2,True,True,False,0.647,True,True,True,True,Liquidity-Stressed / High-Leverage,0.399,3.775,132.959,145.98,6942.58,2766.81,Transfer,551.04,-405.06,1
3405,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.646,True,True,True,True,Liquidity-Stressed / High-Leverage,0.73,9.71,51.716,126.62,3125.43,2281.06,Withdrawal,1229.43,-1102.81,1
3026,Risk Signal,pinjaman 108× saldo (leverage ekstrem),2,True,True,False,0.645,True,True,True,True,Liquidity-Stressed / High-Leverage,0.737,3.306,108.394,454.4,6230.05,4590.13,Deposit,1502.19,1956.59,1
3622,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.645,True,False,True,False,Liquidity-Stressed / High-Leverage,0.494,8.308,84.969,581.18,9500.46,4691.86,Withdrawal,4828.35,-4247.17,1
1376,Risk Signal,saldo kartu 4.5× limit (jauh over-limit),2,True,True,False,0.643,True,True,True,False,Credit-Stressed / Over-Limit,4.546,0.718,10.296,3113.55,1020.85,4640.78,Deposit,2235.46,878.09,1
464,Risk Signal,pinjaman 137× saldo (leverage ekstrem),2,True,True,False,0.643,True,True,True,False,Liquidity-Stressed / High-Leverage,0.188,1.329,137.105,316.54,2438.26,458.55,Withdrawal,420.55,737.09,1
1267,Risk Signal,saldo kartu 2.7× limit (jauh over-limit),2,True,True,False,0.642,True,True,True,True,Credit-Stressed / Over-Limit,2.716,0.624,52.575,749.9,1293.41,3512.68,Transfer,467.97,281.93,1
171,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.641,True,False,True,True,Liquidity-Stressed / High-Leverage,0.024,7.878,52.177,614.03,7662.66,181.43,Transfer,4837.27,5451.3,-1
4619,Risk Signal,saldo kartu 4.7× limit (jauh over-limit),2,True,True,False,0.641,True,True,True,False,Credit-Stressed / Over-Limit,4.652,0.261,7.321,2530.13,1021.77,4753.26,Withdrawal,661.17,1868.96,1
600,Risk Signal,saldo kartu 4.7× limit (jauh over-limit),2,True,True,False,0.64,True,True,True,False,Credit-Stressed / Over-Limit,4.709,0.06,4.504,7995.53,1030.4,4852.56,Deposit,482.3,8477.83,1
1345,Risk Signal,saldo kartu 3.8× limit (jauh over-limit),2,True,True,False,0.639,True,True,True,False,Credit-Stressed / Over-Limit,3.832,0.97,15.563,2623.52,1020.5,3911.04,Transfer,2544.77,78.75,1
4143,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.638,True,False,True,False,Liquidity-Stressed / High-Leverage,0.215,7.606,73.363,500.49,9650.7,2077.89,Deposit,3806.84,-3306.35,1
1644,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.638,True,False,True,True,Liquidity-Stressed / High-Leverage,1.347,6.205,52.608,740.71,2927.08,3943.33,Deposit,4596.24,5336.95,1
2819,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.638,True,True,True,True,Liquidity-Stressed / High-Leverage,0.464,6.58,96.314,260.43,5370.29,2494.21,Withdrawal,1713.51,1973.94,1
3121,Risk Signal,saldo kartu 3.4× limit (jauh over-limit),2,True,True,False,0.638,True,True,True,False,Credit-Stressed / Over-Limit,3.396,1.688,16.505,2649.89,1361.63,4623.78,Transfer,4472.55,-1822.66,1
4976,Risk Signal,pinjaman 103× saldo (leverage ekstrem),2,True,True,False,0.637,True,True,True,True,Liquidity-Stressed / High-Leverage,0.555,5.165,103.276,400.59,4518.21,2505.6,Deposit,2068.97,2469.56,1
588,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.636,True,False,True,False,Liquidity-Stressed / High-Leverage,0.366,7.288,83.28,552.96,5275.32,1931.5,Withdrawal,4029.81,4582.77,1
1471,Risk Signal,saldo kartu 2.9× limit (jauh over-limit),2,True,True,False,0.636,True,True,True,True,Credit-Stressed / Over-Limit,2.889,2.408,28.946,967.74,1536.65,4439.84,Withdrawal,2330.38,-1362.64,1
1287,Risk Signal,pinjaman 134× saldo (leverage ekstrem),2,True,True,False,0.636,True,True,True,False,Liquidity-Stressed / High-Leverage,0.293,2.041,134.219,321.73,7531.02,2203.26,Transfer,656.63,978.36,1
2863,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.634,True,True,True,True,Liquidity-Stressed / High-Leverage,0.434,8.943,67.086,409.85,5593.33,2426.12,Deposit,3665.17,4075.02,-1
629,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.634,True,False,True,True,Liquidity-Stressed / High-Leverage,0.197,8.2,55.187,419.3,7569.1,1490.46,Deposit,3438.41,3857.71,1
4129,Risk Signal,saldo kartu 3.1× limit (jauh over-limit),2,True,True,False,0.633,True,True,True,True,Credit-Stressed / Over-Limit,3.07,1.917,17.956,2103.6,1549.71,4756.98,Withdrawal,4032.53,6136.13,1
683,Risk Signal,transaksi 11× saldo (tekanan likuiditas),2,True,True,False,0.633,True,True,True,True,Liquidity-Stressed / High-Leverage,0.4,10.503,33.404,416.61,9208.22,3682.02,Withdrawal,4375.81,-3959.2,1
633,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.631,True,True,True,True,Liquidity-Stressed / High-Leverage,0.258,5.592,94.316,343.69,8728.67,2250.11,Transfer,1922.04,-1578.35,1
2807,Risk Signal,pinjaman 108× saldo (leverage ekstrem),2,True,True,False,0.63,True,True,True,True,Liquidity-Stressed / High-Leverage,0.459,3.241,107.734,310.55,4744.21,2178.03,Withdrawal,1006.4,-695.85,1
2087,Risk Signal,saldo kartu 4.2× limit (jauh over-limit),2,True,True,False,0.63,True,True,True,False,Credit-Stressed / Over-Limit,4.151,0.268,6.608,4500.39,1019.51,4231.89,Deposit,1207.64,5708.03,1
2519,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.629,True,True,True,True,Liquidity-Stressed / High-Leverage,0.01,8.884,28.179,459.1,9702.56,96.51,Withdrawal,4078.57,-3619.47,1
918,Risk Signal,saldo kartu 3.7× limit (jauh over-limit),2,True,True,False,0.628,True,True,True,False,Credit-Stressed / Over-Limit,3.671,1.119,0.69,3838.07,1264.99,4643.25,Withdrawal,4296.62,-458.55,1
2018,Risk Signal,saldo kartu 2.9× limit (jauh over-limit),2,True,True,False,0.627,True,True,True,True,Credit-Stressed / Over-Limit,2.855,3.047,9.35,837.78,1631.64,4658.83,Withdrawal,2552.84,3390.62,1
589,Risk Signal,saldo kartu 4.7× limit (jauh over-limit),2,True,True,False,0.627,True,True,True,False,Credit-Stressed / Over-Limit,4.726,0.268,3.174,6639.78,1010.17,4773.75,Withdrawal,1778.33,4861.45,1
4378,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.627,True,False,True,True,Liquidity-Stressed / High-Leverage,0.518,8.23,65.366,343.12,5403.0,2798.12,Transfer,2823.96,3167.08,1
4621,Risk Signal,pinjaman 121× saldo (leverage ekstrem),2,True,True,False,0.626,True,True,True,False,Liquidity-Stressed / High-Leverage,0.254,2.034,120.966,252.1,8801.09,2232.56,Transfer,512.87,-260.77,1
3426,Risk Signal,saldo kartu 4.0× limit (jauh over-limit),2,True,True,False,0.626,True,True,True,False,Credit-Stressed / Over-Limit,4.027,0.341,6.104,7743.81,1053.69,4243.44,Transfer,2642.44,10386.25,1
1531,Risk Signal,saldo kartu 4.2× limit (jauh over-limit),2,True,True,False,0.625,True,True,True,False,Credit-Stressed / Over-Limit,4.219,0.387,3.282,8601.25,1160.7,4897.42,Withdrawal,3324.61,11925.86,1
576,Risk Signal,saldo kartu 4.1× limit (jauh over-limit),2,True,True,False,0.625,True,True,True,False,Credit-Stressed / Over-Limit,4.096,0.445,6.842,6155.2,1043.61,4274.26,Deposit,2736.4,3418.8,1
3411,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.625,True,False,True,True,Liquidity-Stressed / High-Leverage,0.555,7.581,71.294,604.39,5656.36,3140.75,Deposit,4582.12,5186.51,-1
838,Risk Signal,saldo kartu 3.1× limit (jauh over-limit),2,True,True,False,0.624,True,True,True,False,Credit-Stressed / Over-Limit,3.109,1.719,18.087,2285.75,1456.11,4526.51,Deposit,3930.24,6215.99,1
4687,Risk Signal,saldo kartu 4.4× limit (jauh over-limit),2,True,True,False,0.624,True,True,True,False,Credit-Stressed / Over-Limit,4.413,0.25,2.05,7288.51,1076.49,4750.91,Withdrawal,1819.69,9108.2,1
653,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.624,True,False,True,True,Liquidity-Stressed / High-Leverage,0.031,3.581,82.431,591.2,8664.96,267.82,Withdrawal,2117.03,2708.23,1
530,Risk Signal,saldo kartu 3.7× limit (jauh over-limit),2,True,True,False,0.623,True,True,True,False,Credit-Stressed / Over-Limit,3.717,0.094,7.855,3567.3,1037.93,3857.96,Transfer,334.34,3901.64,1
2667,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.623,True,True,True,True,Liquidity-Stressed / High-Leverage,0.92,9.194,8.554,533.71,4769.84,4389.24,Withdrawal,4906.96,5440.67,1
3562,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.623,True,True,True,True,Liquidity-Stressed / High-Leverage,0.465,8.348,58.917,464.55,4999.43,2326.49,Deposit,3877.94,4342.49,1
4516,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.622,True,False,True,True,Liquidity-Stressed / High-Leverage,0.734,6.647,71.908,658.26,5913.6,4342.6,Transfer,4375.76,5034.02,1
2264,Risk Signal,saldo kartu 4.0× limit (jauh over-limit),2,True,True,False,0.622,True,True,True,False,Credit-Stressed / Over-Limit,3.992,0.103,3.33,3298.37,1069.4,4268.54,Withdrawal,341.32,3639.69,1
3446,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.622,True,False,True,True,Liquidity-Stressed / High-Leverage,0.531,6.354,85.518,580.79,6244.59,3313.36,Deposit,3690.29,4271.08,1
381,Risk Signal,saldo kartu 3.9× limit (jauh over-limit),2,True,True,False,0.621,True,True,True,False,Credit-Stressed / Over-Limit,3.947,0.178,0.783,5248.53,1202.27,4745.81,Withdrawal,932.14,6180.67,1
1364,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.62,True,True,True,True,Liquidity-Stressed / High-Leverage,0.167,9.341,7.215,281.59,4183.2,700.15,Withdrawal,2630.35,2911.94,1
2994,Risk Signal,saldo kartu 3.1× limit (jauh over-limit),2,True,True,False,0.619,True,True,True,False,Credit-Stressed / Over-Limit,3.126,1.591,16.142,2778.94,1160.61,3628.28,Withdrawal,4422.1,-1643.16,1
2957,Risk Signal,saldo kartu 4.0× limit (jauh over-limit),2,True,True,False,0.619,True,True,True,False,Credit-Stressed / Over-Limit,4.009,0.161,3.262,7451.3,1219.59,4889.58,Deposit,1197.96,6253.34,1
4523,Risk Signal,saldo kartu 4.0× limit (jauh over-limit),2,True,True,False,0.619,True,True,True,False,Credit-Stressed / Over-Limit,4.023,0.303,1.563,9030.47,1091.16,4389.68,Withdrawal,2739.74,11770.21,1
3181,Risk Signal,saldo kartu 2.7× limit (jauh over-limit),2,True,True,False,0.618,True,True,True,True,Credit-Stressed / Over-Limit,2.704,2.171,29.125,1161.73,1168.69,3159.88,Deposit,2521.73,3683.46,1
3933,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.617,True,False,True,True,Liquidity-Stressed / High-Leverage,0.33,8.256,50.319,346.73,9398.57,3098.36,Transfer,2862.74,-2516.01,1
2623,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.615,True,False,True,True,Liquidity-Stressed / High-Leverage,1.127,5.485,46.794,317.44,2800.32,3155.53,Transfer,1741.12,2058.56,1
1440,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.614,True,True,True,True,Liquidity-Stressed / High-Leverage,0.074,8.482,24.788,399.9,2330.13,171.87,Withdrawal,3392.01,3791.91,1
4499,Risk Signal,saldo kartu 3.8× limit (jauh over-limit),2,True,True,False,0.614,True,True,True,False,Credit-Stressed / Over-Limit,3.803,0.89,1.961,5474.53,1007.0,3829.26,Withdrawal,4870.21,10344.74,1
2724,Risk Signal,saldo kartu 3.8× limit (jauh over-limit),2,True,True,False,0.614,True,True,True,False,Credit-Stressed / Over-Limit,3.757,0.061,2.915,9202.96,1143.76,4297.48,Transfer,564.05,8638.91,1
447,Risk Signal,saldo kartu 3.8× limit (jauh over-limit),2,True,True,False,0.613,True,True,True,False,Credit-Stressed / Over-Limit,3.843,0.711,1.564,5571.92,1030.93,3962.21,Withdrawal,3961.36,1610.56,1
808,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.613,True,False,True,True,Liquidity-Stressed / High-Leverage,0.659,7.352,53.474,678.44,4633.47,3055.03,Withdrawal,4987.64,5666.08,1
2249,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.613,True,False,True,True,Liquidity-Stressed / High-Leverage,0.534,5.458,80.69,576.07,2868.3,1531.4,Transfer,3144.11,3720.18,1
1668,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.613,True,True,True,False,Liquidity-Stressed / High-Leverage,0.136,2.041,95.319,295.03,6763.0,921.27,Transfer,602.06,897.09,1
3539,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.613,True,True,True,True,Liquidity-Stressed / High-Leverage,0.323,8.963,37.522,440.47,9737.13,3148.32,Transfer,3948.05,-3507.58,1
1044,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.612,True,True,True,True,Liquidity-Stressed / High-Leverage,0.437,8.349,47.254,440.25,9530.18,4164.84,Transfer,3675.69,-3235.44,1
3118,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.612,True,False,True,True,Liquidity-Stressed / High-Leverage,0.957,7.94,16.893,620.71,4331.15,4145.39,Transfer,4928.72,5549.43,1
285,Risk Signal,saldo kartu 2.8× limit (jauh over-limit),2,True,True,False,0.612,True,True,True,True,Credit-Stressed / Over-Limit,2.774,1.472,32.07,1244.98,1714.77,4756.37,Transfer,1832.68,3077.66,1
2838,Risk Signal,saldo kartu 3.9× limit (jauh over-limit),2,True,True,False,0.611,True,True,True,False,Credit-Stressed / Over-Limit,3.851,0.842,2.879,3184.94,1190.46,4585.0,Transfer,2680.15,504.79,1
4260,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.61,True,False,True,True,Liquidity-Stressed / High-Leverage,1.116,0.795,83.358,519.2,1173.1,1309.09,Withdrawal,412.86,106.34,1
2736,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.609,True,False,True,True,Liquidity-Stressed / High-Leverage,0.041,7.623,10.769,594.9,3149.14,127.73,Deposit,4534.86,5129.76,1
3189,Risk Signal,saldo kartu 2.7× limit (jauh over-limit),2,True,True,False,0.608,True,True,True,True,Credit-Stressed / Over-Limit,2.744,0.23,30.979,1286.57,1552.54,4260.09,Transfer,296.37,990.2,1
4108,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.608,True,False,True,True,Liquidity-Stressed / High-Leverage,0.796,7.789,33.99,292.31,4934.3,3928.5,Transfer,2276.91,-1984.6,1
3683,Risk Signal,saldo kartu 3.0× limit (jauh over-limit),2,True,True,False,0.608,True,True,True,False,Credit-Stressed / Over-Limit,3.007,1.688,4.142,2638.4,1469.03,4416.76,Transfer,4454.92,-1816.52,1
119,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.607,True,False,True,True,Liquidity-Stressed / High-Leverage,0.386,6.156,74.974,591.81,8489.28,3278.29,Deposit,3643.29,-3051.48,1
4371,Risk Signal,saldo kartu 3.6× limit (jauh over-limit),2,True,True,False,0.607,True,True,True,False,Credit-Stressed / Over-Limit,3.612,0.671,10.471,2868.97,1332.82,4814.0,Deposit,1926.11,4795.08,1
4008,Risk Signal,saldo kartu 3.8× limit (jauh over-limit),2,True,True,False,0.606,True,True,True,False,Credit-Stressed / Over-Limit,3.757,0.716,1.707,3539.99,1264.12,4748.82,Withdrawal,2535.46,6075.45,1
3999,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.605,True,True,True,True,Liquidity-Stressed / High-Leverage,0.179,8.953,23.666,415.01,9205.44,1650.76,Withdrawal,3715.51,-3300.5,1
4686,Risk Signal,saldo kartu 2.9× limit (jauh over-limit),2,True,True,False,0.605,True,True,True,True,Credit-Stressed / Over-Limit,2.853,0.087,23.642,1804.47,1304.0,3720.54,Transfer,156.33,1960.8,-1
1572,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,2,True,True,False,0.605,True,True,True,True,Liquidity-Stressed / High-Leverage,0.16,0.788,97.346,435.77,9795.53,1564.66,Withdrawal,343.4,779.17,1
3848,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.605,True,False,True,True,Liquidity-Stressed / High-Leverage,1.272,5.921,31.859,321.32,1020.43,1298.32,Transfer,1902.5,-1581.18,1
1037,Risk Signal,saldo kartu 3.5× limit (jauh over-limit),2,True,True,False,0.605,True,True,True,False,Credit-Stressed / Over-Limit,3.543,0.037,4.376,9461.27,1404.91,4977.26,Deposit,350.79,9812.06,1
1359,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.605,True,False,True,True,Liquidity-Stressed / High-Leverage,0.51,7.047,58.325,570.53,8302.15,4234.06,Transfer,4020.49,-3449.96,1
3914,Risk Signal,saldo kartu 3.8× limit (jauh over-limit),2,True,True,False,0.605,True,True,True,False,Credit-Stressed / Over-Limit,3.84,0.495,3.677,8377.77,1250.83,4802.73,Deposit,4146.72,4231.05,1
4253,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,2,True,True,False,0.604,True,False,True,True,Liquidity-Stressed / High-Leverage,0.511,8.163,39.264,466.07,9664.5,4942.18,Transfer,3804.72,4270.79,1
363,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,2,True,True,False,0.604,True,True,True,True,Liquidity-Stressed / High-Leverage,0.59,9.184,24.35,321.99,4911.95,2899.75,Withdrawal,2957.16,-2635.17,1
2621,Risk Signal,saldo kartu 3.7× limit (jauh over-limit),2,True,True,False,0.604,True,True,True,False,Credit-Stressed / Over-Limit,3.735,0.707,3.206,4412.45,1334.26,4982.84,Transfer,3120.74,7533.19,1
